点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
430454,105.6,2.9,23.26305705,113.5243622,-1.736,-3.2409,3.676564811,3.8,1688526881,12,0.123435189
430454,105.6,2.9,23.26305692,113.5243619,-1.7357,-3.2404,3.675982406,3.8,1688526881,12,0.124017594
430454,105.6,2.9,23.2630568,113.5243617,-1.7351,-3.2417,3.676845237,3.8,1688526881,12,0.123154763
430454,105.6,2.9,23.26305667,113.5243614,-1.7345,-3.2428,3.677532065,3.8,1688526881,12,0.122467935
430454,105.6,2.9,23.26305655,113.5243612,-1.7364,-3.2432,3.678781211,3.8,1688526881,12,0.121218789
430454,105.6,2.9,23.26305642,113.5243609,-1.7368,-3.243,3.678793721,3.8,1688526881,12,0.121206279
430655,106,3.5,23.2630563,113.5243607,-1.737,-3.244,3.679769694,3.8,1688526881,20.5,0.120230306
430655,106,3.5,23.26305617,113.5243604,-1.7361,-3.245,3.680226652,3.8,1688526881,20.5,0.119773348
430655,106,3.5,23.26305604,113.5243602,-1.7361,-3.2459,3.681020242,3.8,1688526881,20.5,0.118979758
430655,106,3.5,23.26305592,113.5243599,-1.736,-3.2452,3.680355831,3.8,1688526881,20.5,0.119644169
430655,106,3.5,23.26305579,113.5243597,-1.7357,-3.2451,3.680126153,3.8,1688526881,20.5,0.119873847
430655,106,3.5,23.26305567,113.5243594,-1.7386,-3.2471,3.683257847,3.8,1688526881,20.5,0.116742153
430655,106,3.5,23.26305554,113.5243591,-1.7392,-3.2478,3.684158178,3.8,1688526881,20.5,0.115841822
430655,106,3.5,23.26305542,113.5243589,-1.7398,-3.2473,3.684000723,3.8,1688526881,20.5,0.115999277
430655,106,3.5,23.26305529,113.5243586,-1.7389,-3.2477,3.683928406,3.8,1688526881,20.5,0.116071594
430655,106,3.5,23.26305517,113.5243584,-1.7398,-3.2462,3.683031154,3.8,1688526881,20.5,0.116968846
430655,106,3.5,23.26305504,113.5243581,-1.7418,-3.2487,3.686179449,3.8,1688526881,20.5,0.113820551
430853,106,3.5,23.26305491,113.5243579,-1.744,-3.2481,3.686690875,3.8,1688526881,12,0.113309125
430853,106,3.5,23.26305479,113.5243576,-1.7444,-3.2481,3.686880113,3.8,1688526881,12,0.113119887
430853,106,3.5,23.26305466,113.5243574,-1.7452,-3.2486,3.687699147,3.8,1688526881,12,0.112300853
430853,106,3.5,23.26305454,113.5243571,-1.7468,-3.2478,3.687752036,3.8,1688526881,12,0.112247964
430853,106,3.5,23.26305441,113.5243569,-1.7475,-3.2474,3.687731418,3.8,1688526881,12,0.112268582
430853,106,3.5,23.26305428,113.5243566,-1.7489,-3.246,3.687162488,3.8,1688526881,12,0.112837512
430853,106,3.5,23.26305416,113.5243564,-1.749,-3.2471,3.688178332,3.8,1688526881,12,0.111821668
430853,106,3.5,23.26305403,113.5243561,-1.7493,-3.2466,3.687880428,3.8,1688526881,12,0.112119572
430853,106,3.5,23.2630539,113.5243558,-1.7509,-3.2474,3.689343786,3.8,1688526881,12,0.110656214
430853,106,3.5,23.26305378,113.5243556,-1.7515,-3.2471,3.689364533,3.8,1688526881,12,0.110635467
431043,106.2,3.3,23.26305365,113.5243553,-1.7524,-3.2445,3.687504035,3.8,1688526881,21,0.112495965
431043,106.2,3.3,23.26305352,113.5243551,-1.7521,-3.2463,3.688945391,3.8,1688526881,21,0.111054609
431043,106.2,3.3,23.2630534,113.5243548,-1.7526,-3.2474,3.69015088,3.8,1688526881,21,0.10984912
431043,106.2,3.3,23.26305327,113.5243546,-1.7526,-3.2465,3.689358889,3.8,1688526881,21,0.110641111
431043,106.2,3.3,23.26305314,113.5243543,-1.7521,-3.2487,3.691057586,3.8,1688526881,21,0.108942414
431043,106.2,3.3,23.26305302,113.5243541,-1.753,-3.2476,3.690516869,3.8,1688526881,21,0.109483131
431043,106.2,3.3,23.26305289,113.5243538,-1.7514,-3.2486,3.690637332,3.8,1688526881,21,0.109362668
431043,106.2,3.3,23.26305276,113.5243536,-1.7515,-3.2474,3.689628573,3.8,1688526881,21,0.110371427
431043,106.2,3.3,23.26305264,113.5243533,-1.7513,-3.2491,3.691030005,3.8,1688526881,21,0.108969995
431043,106.2,3.3,23.26305251,113.5243531,-1.7508,-3.2484,3.690176581,3.8,1688526881,21,0.109823419
431249,106.2,2.9,23.26305238,113.5243528,-1.7504,-3.2502,3.691571508,3.8,1688526881,9,0.108428492
431249,106.2,2.9,23.26305225,113.5243525,-1.7513,-3.2501,3.691910305,3.8,1688526881,9,0.108089695
431249,106.2,2.9,23.26305213,113.5243523,-1.7506,-3.2499,3.691402223,3.8,1688526881,9,0.108597777
431249,106.2,2.9,23.263052,113.524352,-1.7513,-3.2495,3.691382118,3.8,1688526881,9,0.108617882
431249,106.2,2.9,23.26305187,113.5243518,-1.7506,-3.2499,3.691402223,3.8,1688526881,9,0.108597777
431249,106.2,2.9,23.26305175,113.5243515,-1.7504,-3.25,3.691395422,3.8,1688526881,9,0.108604578
431249,106.2,2.9,23.26305162,113.5243513,-1.7521,-3.2514,3.693434224,3.8,1688526881,9,0.106565776
431249,106.2,2.9,23.26305149,113.524351,-1.7514,-3.252,3.693630458,3.8,1688526881,9,0.106369542
431249,106.2,2.9,23.26305137,113.5243508,-1.7524,-3.2511,3.693312466,3.8,1688526881,9,0.106687534
431452,106.6,3.3,23.26305124,113.5243505,-1.7523,-3.2517,3.693793197,3.8,1688526881,13.5,0.106206803
431452,106.6,3.3,23.26305111,113.5243503,-1.7514,-3.2525,3.694070683,3.8,1688526881,13.5,0.105929317
431452,106.6,3.3,23.26305098,113.52435,-1.7526,-3.2509,3.693231318,3.8,1688526881,13.5,0.106768682
431452,106.6,3.3,23.26305086,113.5243497,-1.752,-3.253,3.694795394,3.8,1688526881,13.5,0.105204606
431452,106.6,3.3,23.26305073,113.5243495,-1.7534,-3.2542,3.696515819,3.8,1688526881,13.5,0.103484181
431452,106.6,3.3,23.2630506,113.5243492,-1.753,-3.2543,3.696414139,3.8,1688526881,13.5,0.103585861
431452,106.6,3.3,23.26305048,113.524349,-1.7523,-3.2547,3.696434414,3.8,1688526881,13.5,0.103565586
431452,106.6,3.3,23.26305035,113.5243487,-1.7524,-3.2532,3.69516116,3.8,1688526881,13.5,0.10483884
431452,106.6,3.3,23.26305022,113.5243485,-1.7524,-3.2548,3.696569869,3.8,1688526881,13.5,0.103430131
431646,107.2,3.5,23.26305009,113.5243482,-1.7523,-3.2554,3.697050777,3.8,1688526882,24,0.102949223
431646,107.2,3.5,23.26304997,113.524348,-1.7515,-3.2573,3.698344973,3.8,1688526882,24,0.101655027
431646,107.2,3.5,23.26304984,113.5243477,-1.7517,-3.2562,3.697470937,3.8,1688526882,24,0.102529063
431646,107.2,3.5,23.26304971,113.5243474,-1.7498,-3.2577,3.697892553,3.8,1688526882,24,0.102107447
431646,107.2,3.5,23.26304959,113.5243472,-1.7494,-3.2583,3.698231909,3.8,1688526882,24,0.101768091
431646,107.2,3.5,23.26304946,113.5243469,-1.7493,-3.2591,3.698889468,3.8,1688526882,24,0.101110532
431646,107.2,3.5,23.26304933,113.5243467,-1.7487,-3.2606,3.699927574,3.8,1688526882,24,0.100072426
431646,107.2,3.5,23.26304921,113.5243464,-1.7494,-3.2602,3.699905999,3.8,1688526882,24,0.100094001
431646,107.2,3.5,23.26304908,113.5243462,-1.7496,-3.2612,3.700881733,3.8,1688526882,24,0.099118267
431646,107.2,3.5,23.26304895,113.5243459,-1.7489,-3.2619,3.701167764,3.8,1688526882,24,0.098832236
431844,107.8,3.3,23.26304883,113.5243457,-1.749,-3.2612,3.700598119,3.8,1688526882,18.5,0.099401881
431844,107.8,3.3,23.2630487,113.5243454,-1.748,-3.2611,3.700037461,3.8,1688526882,18.5,0.099962539
431844,107.8,3.3,23.26304857,113.5243452,-1.7514,-3.2604,3.701028252,3.8,1688526882,18.5,0.098971748
431844,107.8,3.3,23.26304845,113.5243449,-1.751,-3.2608,3.701191381,3.8,1688526882,18.5,0.098808619
431844,107.8,3.3,23.26304832,113.5243446,-1.7524,-3.2606,3.701677744,3.8,1688526882,18.5,0.098322256
431844,107.8,3.3,23.26304819,113.5243444,-1.7533,-3.2615,3.702896588,3.8,1688526882,18.5,0.097103412
431844,107.8,3.3,23.26304806,113.5243441,-1.7514,-3.2617,3.702173531,3.8,1688526882,18.5,0.097826469
431844,107.8,3.3,23.26304794,113.5243439,-1.7536,-3.2605,3.702157913,3.8,1688526882,18.5,0.097842087
431844,107.8,3.3,23.26304781,113.5243436,-1.7562,-3.2613,3.704094509,3.8,1688526882,18.5,0.095905491
432028,107.8,3.7,23.26304768,113.5243434,-1.7567,-3.2611,3.704155518,3.8,1688526882,18,0.095844482
432028,107.8,3.7,23.26304756,113.5243431,-1.7568,-3.2602,3.703410628,3.8,1688526882,18,0.096589372
432028,107.8,3.7,23.26304743,113.5243429,-1.7575,-3.262,3.70532728,3.8,1688526882,18,0.09467272
432028,107.8,3.7,23.2630473,113.5243426,-1.7573,-3.26,3.703471789,3.8,1688526882,18,0.096528211
432028,107.8,3.7,23.26304717,113.5243423,-1.7572,-3.2601,3.703512367,3.8,1688526882,18,0.096487633
432028,107.8,3.7,23.26304705,113.5243421,-1.7583,-3.2595,3.70350633,3.8,1688526882,18,0.09649367
432028,107.8,3.7,23.26304692,113.5243418,-1.7593,-3.2609,3.70521326,3.8,1688526882,18,0.09478674
432028,107.8,3.7,23.26304679,113.5243416,-1.7601,-3.2612,3.705857182,3.8,1688526882,18,0.094142818
432219,108.2,3.3,23.26304666,113.5243413,-1.7609,-3.2611,3.706149217,3.8,1688526882,23,0.093850783
432219,108.2,3.3,23.26304654,113.5243411,-1.7585,-3.2621,3.705889726,3.8,1688526882,23,0.094110274
432219,108.2,3.3,23.26304641,113.5243408,-1.7579,-3.2622,3.705693086,3.8,1688526882,23,0.094306914
432219,108.2,3.3,23.26304628,113.5243406,-1.7588,-3.2636,3.707352479,3.8,1688526882,23,0.092647521
432219,108.2,3.3,23.26304615,113.5243403,-1.7597,-3.2637,3.707867552,3.8,1688526882,23,0.092132448
432219,108.2,3.3,23.26304603,113.52434,-1.7609,-3.2635,3.708261191,3.8,1688526882,23,0.091738809
432219,108.2,3.3,23.2630459,113.5243398,-1.7594,-3.2644,3.70834137,3.8,1688526882,23,0.09165863
432219,108.2,3.3,23.26304577,113.5243395,-1.7577,-3.2652,3.708239519,3.8,1688526882,23,0.091760481
432219,108.2,3.3,23.26304564,113.5243393,-1.7593,-3.2663,3.709966601,3.8,1688526882,23,0.090033399
432219,108.2,3.3,23.26304552,113.524339,-1.7603,-3.2662,3.710352885,3.8,1688526882,23,0.089647115
432219,108.2,3.3,23.26304539,113.5243388,-1.7621,-3.265,3.71015113,3.8,1688526882,23,0.08984887
432409,108.2,3.1,23.26304526,113.5243385,-1.7637,-3.2658,3.711615192,3.8,1688526882,18.5,0.088384808
432409,108.2,3.1,23.26304513,113.5243383,-1.7636,-3.268,3.713503596,3.8,1688526882,18.5,0.086496404
432409,108.2,3.1,23.263045,113.524338,-1.7626,-3.2674,3.71250071,3.8,1688526882,18.5,0.08749929
432409,108.2,3.1,23.26304488,113.5243377,-1.7647,-3.2662,3.712442394,3.8,1688526882,18.5,0.087557606
432409,108.2,3.1,23.26304475,113.5243375,-1.767,-3.2665,3.713800109,3.8,1688526882,18.5,0.086199891
432409,108.2,3.1,23.26304462,113.5243372,-1.767,-3.2653,3.712744684,3.8,1688526882,18.5,0.087255316
432409,108.2,3.1,23.26304449,113.524337,-1.7676,-3.266,3.713645885,3.8,1688526882,18.5,0.086354115
432409,108.2,3.1,23.26304436,113.5243367,-1.7659,-3.2684,3.714948367,3.8,1688526882,18.5,0.085051633
432409,108.2,3.1,23.26304424,113.5243365,-1.7658,-3.2667,3.713405247,3.8,1688526882,18.5,0.086594753
432409,108.2,3.1,23.26304411,113.5243362,-1.7691,-3.2658,3.714184224,3.8,1688526882,18.5,0.085815776
432599,109,3.1,23.26304398,113.524336,-1.7689,-3.2685,3.7164633,3.8,1688526882,18.5,0.0835367
432599,109,3.1,23.26304385,113.5243357,-1.7696,-3.2668,3.715301657,3.8,1688526882,18.5,0.084698343
432599,109,3.1,23.26304372,113.5243354,-1.7688,-3.2685,3.716415705,3.8,1688526882,18.5,0.083584295
432599,109,3.1,23.2630436,113.5243352,-1.7688,-3.269,3.716855451,3.8,1688526882,18.5,0.083144549
432599,109,3.1,23.26304347,113.5243349,-1.7698,-3.2689,3.717243502,3.8,1688526882,18.5,0.082756498
432599,109,3.1,23.26304334,113.5243347,-1.7694,-3.2694,3.7174928,3.8,1688526882,18.5,0.0825072
432599,109,3.1,23.26304321,113.5243344,-1.7699,-3.269,3.717379051,3.8,1688526882,18.5,0.082620949
432599,109,3.1,23.26304308,113.5243342,-1.7687,-3.2694,3.717159675,3.8,1688526882,18.5,0.082840325
432599,109,3.1,23.26304295,113.5243339,-1.7702,-3.2702,3.718577158,3.8,1688526882,18.5,0.081422842
432599,109,3.1,23.26304283,113.5243337,-1.7697,-3.2694,3.717635599,3.8,1688526882,18.5,0.082364401
432798,109,3.5,23.2630427,113.5243334,-1.7677,-3.2706,3.717739589,3.8,1688526882,19.5,0.082260411
432798,109,3.5,23.26304257,113.5243331,-1.7702,-3.2703,3.718665101,3.8,1688526882,19.5,0.081334899
432798,109,3.5,23.26304244,113.5243329,-1.7691,-3.2705,3.718317504,3.8,1688526882,19.5,0.081682496
432798,109,3.5,23.26304231,113.5243326,-1.7696,-3.2697,3.717851833,3.8,1688526882,19.5,0.082148167
432798,109,3.5,23.26304219,113.5243324,-1.7701,-3.2702,3.718529555,3.8,1688526882,19.5,0.081470445
432798,109,3.5,23.26304206,113.5243321,-1.7688,-3.2716,3.719142374,3.8,1688526882,19.5,0.080857626
432798,109,3.5,23.26304193,113.5243319,-1.7685,-3.2721,3.719439563,3.8,1688526882,19.5,0.080560437
432798,109,3.5,23.2630418,113.5243316,-1.7693,-3.2731,3.720699679,3.8,1688526882,19.5,0.079300321
432798,109,3.5,23.26304167,113.5243314,-1.7709,-3.2721,3.720581301,3.8,1688526882,19.5,0.079418699
433006,109.4,2.3,23.26304154,113.5243311,-1.7702,-3.27,3.718401275,3.8,1688526882,14,0.081598725
433006,109.4,2.3,23.26304142,113.5243308,-1.7692,-3.2724,3.720036344,3.8,1688526882,14,0.079963656
433006,109.4,2.3,23.26304129,113.5243306,-1.7678,-3.2742,3.720954512,3.8,1688526882,14,0.079045488
433006,109.4,2.3,23.26304116,113.5243303,-1.7681,-3.2731,3.720129194,3.8,1688526882,14,0.079870806
433006,109.4,2.3,23.26304103,113.5243301,-1.7676,-3.2732,3.71997957,3.8,1688526882,14,0.08002043
433006,109.4,2.3,23.26304091,113.5243298,-1.7692,-3.2728,3.720388216,3.8,1688526882,14,0.079611784
433006,109.4,2.3,23.26304078,113.5243296,-1.7683,-3.2738,3.720840138,3.8,1688526882,14,0.079159862
433006,109.4,2.3,23.26304065,113.5243293,-1.7652,-3.2764,3.72165662,3.8,1688526882,14,0.07834338
433202,109.8,3.3,23.26304052,113.524329,-1.7654,-3.2755,3.720959206,3.8,1688526882,18.5,0.079040794
433202,109.8,3.3,23.2630404,113.5243288,-1.7655,-3.2764,3.721798921,3.8,1688526882,18.5,0.078201079
433202,109.8,3.3,23.26304027,113.5243285,-1.7659,-3.2767,3.722252772,3.8,1688526882,18.5,0.077747228
433202,109.8,3.3,23.26304014,113.5243283,-1.7681,-3.2781,3.724529127,3.8,1688526882,18.5,0.075470873
433202,109.8,3.3,23.26304001,113.524328,-1.7659,-3.2787,3.724013494,3.8,1688526882,18.5,0.075986506
433202,109.8,3.3,23.26303988,113.5243278,-1.7654,-3.2771,3.722367737,3.8,1688526882,18.5,0.077632263
433202,109.8,3.3,23.26303976,113.5243275,-1.7658,-3.2763,3.721853212,3.8,1688526882,18.5,0.078146788
433202,109.8,3.3,23.26303963,113.5243273,-1.7666,-3.2787,3.724345479,3.8,1688526882,18.5,0.075654521
433202,109.8,3.3,23.2630395,113.524327,-1.7684,-3.2796,3.725991777,3.8,1688526882,18.5,0.074008223
433202,109.8,3.3,23.26303937,113.5243267,-1.7687,-3.2774,3.724197961,3.8,1688526882,18.5,0.075802039
433202,109.8,3.3,23.26303925,113.5243265,-1.7676,-3.2756,3.722091498,3.8,1688526882,18.5,0.077908502
433398,109.6,3.5,23.26303912,113.5243262,-1.7679,-3.2774,3.72381809,3.8,1688526882,17.5,0.07618191
433398,109.6,3.5,23.26303899,113.524326,-1.7697,-3.2793,3.726344936,3.8,1688526882,17.5,0.073655064
433398,109.6,3.5,23.26303886,113.5243257,-1.7693,-3.2792,3.726066979,3.8,1688526882,17.5,0.073933021
433398,109.6,3.5,23.26303874,113.5243255,-1.77,-3.2792,3.72639942,3.8,1688526882,17.5,0.07360058
433398,109.6,3.5,23.26303861,113.5243252,-1.7701,-3.2794,3.726622918,3.8,1688526882,17.5,0.073377082
433398,109.6,3.5,23.26303848,113.5243249,-1.7693,-3.2807,3.727387152,3.8,1688526882,17.5,0.072612848
433398,109.6,3.5,23.26303835,113.5243247,-1.77,-3.2807,3.727719476,3.8,1688526882,17.5,0.072280524
433398,109.6,3.5,23.26303822,113.5243244,-1.7664,-3.2812,3.726451717,3.8,1688526882,17.5,0.073548283
433398,109.6,3.5,23.2630381,113.5243242,-1.767,-3.2822,3.727616643,3.8,1688526882,17.5,0.072383357
433398,109.6,3.5,23.26303797,113.5243239,-1.7693,-3.2833,3.729675774,3.8,1688526882,17.5,0.070324226
433398,109.6,3.5,23.26303784,113.5243237,-1.7687,-3.2833,3.729391181,3.8,1688526882,17.5,0.070608819
433600,110,3.3,23.26303771,113.5243234,-1.7677,-3.2827,3.728388738,3.8,1688526882,22,0.071611262
433600,110,3.3,23.26303758,113.5243231,-1.7671,-3.2842,3.729425163,3.8,1688526882,22,0.070574837
433600,110,3.3,23.26303745,113.5243229,-1.7662,-3.285,3.729703398,3.8,1688526882,22,0.070296602
433600,110,3.3,23.26303733,113.5243226,-1.7687,-3.2845,3.730447686,3.8,1688526882,22,0.069552314
433600,110,3.3,23.2630372,113.5243224,-1.7711,-3.2849,3.731938266,3.8,1688526882,22,0.068061734
433600,110,3.3,23.26303707,113.5243221,-1.7712,-3.2865,3.733394125,3.8,1688526882,22,0.066605875
433600,110,3.3,23.26303694,113.5243219,-1.7718,-3.2857,3.732974649,3.8,1688526882,22,0.067025351
433600,110,3.3,23.26303681,113.5243216,-1.7714,-3.284,3.731288512,3.8,1688526882,22,0.068711488
433804,110,3.3,23.26303669,113.5243213,-1.772,-3.2834,3.731045371,3.8,1688526882,10.5,0.068954629
433804,110,3.3,23.26303656,113.5243211,-1.775,-3.2836,3.732647045,3.8,1688526882,10.5,0.067352955
433804,110,3.3,23.26303643,113.5243208,-1.7766,-3.2843,3.734023842,3.8,1688526882,10.5,0.065976158
433804,110,3.3,23.2630363,113.5243206,-1.7782,-3.283,3.733642222,3.8,1688526882,10.5,0.066357778
433804,110,3.3,23.26303617,113.5243203,-1.7792,-3.2816,3.732887783,3.8,1688526882,10.5,0.067112217
433804,110,3.3,23.26303604,113.5243201,-1.781,-3.2803,3.732603527,3.8,1688526882,10.5,0.067396473
433804,110,3.3,23.26303591,113.5243198,-1.7805,-3.2805,3.732540757,3.8,1688526882,10.5,0.067459243
433804,110,3.3,23.26303578,113.5243195,-1.7821,-3.2814,3.734095121,3.8,1688526882,10.5,0.065904879
433804,110,3.3,23.26303565,113.5243193,-1.7852,-3.2819,3.736014809,3.8,1688526882,10.5,0.063985191
434004,110.8,3.1,23.26303552,113.524319,-1.7843,-3.2824,3.736024123,3.8,1688526882,15.5,0.063975877
434004,110.8,3.1,23.2630354,113.5243188,-1.7852,-3.2815,3.735663434,3.8,1688526882,15.5,0.064336566
434004,110.8,3.1,23.26303527,113.5243185,-1.7851,-3.2816,3.735703491,3.8,1688526882,15.5,0.064296509
434004,110.8,3.1,23.26303514,113.5243183,-1.7833,-3.2824,3.735546633,3.8,1688526882,15.5,0.064453367
434004,110.8,3.1,23.26303501,113.524318,-1.7835,-3.281,3.734412035,3.8,1688526882,15.5,0.065587965
434004,110.8,3.1,23.26303488,113.5243177,-1.7838,-3.2835,3.73675189,3.8,1688526882,15.5,0.06324811
434004,110.8,3.1,23.26303475,113.5243175,-1.7844,-3.2825,3.736159741,3.8,1688526882,15.5,0.063840259
434004,110.8,3.1,23.26303462,113.5243172,-1.7844,-3.2841,3.737565541,3.8,1688526882,15.5,0.062434459
434004,110.8,3.1,23.26303449,113.524317,-1.7815,-3.2847,3.736709293,3.8,1688526882,15.5,0.063290707
434004,110.8,3.1,23.26303436,113.5243167,-1.7795,-3.2856,3.736547552,3.8,1688526882,15.5,0.063452448
434214,111.2,3.1,23.26303423,113.5243165,-1.7792,-3.287,3.737635836,3.8,1688526882,16.5,0.062364164
434214,111.2,3.1,23.2630341,113.5243162,-1.7794,-3.2889,3.739402034,3.8,1688526882,16.5,0.060597966
434214,111.2,3.1,23.26303398,113.5243159,-1.7807,-3.2892,3.740284632,3.8,1688526882,16.5,0.059715368
434214,111.2,3.1,23.26303385,113.5243157,-1.7792,-3.2913,3.741417957,3.8,1688526882,16.5,0.058582043
434214,111.2,3.1,23.26303372,113.5243154,-1.7762,-3.2917,3.74034428,3.8,1688526882,16.5,0.05965572
434214,111.2,3.1,23.26303359,113.5243152,-1.7758,-3.2911,3.739626298,3.8,1688526882,16.5,0.060373702
434214,111.2,3.1,23.26303346,113.5243149,-1.7758,-3.2929,3.741210506,3.8,1688526882,16.5,0.058789494
434214,111.2,3.1,23.26303333,113.5243147,-1.7778,-3.293,3.742248233,3.8,1688526882,16.5,0.057751767
434214,111.2,3.1,23.2630332,113.5243144,-1.7776,-3.2925,3.741713245,3.8,1688526882,16.5,0.058286755
434214,111.2,3.1,23.26303307,113.5243141,-1.7774,-3.2956,3.744346421,3.8,1688526882,16.5,0.055653579
434408,110.8,2.9,23.26303295,113.5243139,-1.7769,-3.2944,3.743052894,3.8,1688526883,17,0.056947106
434408,110.8,2.9,23.26303282,113.5243136,-1.7752,-3.2945,3.742334203,3.8,1688526883,17,0.057665797
434408,110.8,2.9,23.26303269,113.5243134,-1.7777,-3.2934,3.742552718,3.8,1688526883,17,0.057447282
434408,110.8,2.9,23.26303256,113.5243131,-1.7795,-3.294,3.74393593,3.8,1688526883,17,0.05606407
434408,110.8,2.9,23.26303243,113.5243128,-1.7792,-3.294,3.743793349,3.8,1688526883,17,0.056206651
434408,110.8,2.9,23.2630323,113.5243126,-1.7807,-3.2929,3.74353882,3.8,1688526883,17,0.05646118
434408,110.8,2.9,23.26303217,113.5243123,-1.779,-3.2945,3.744138252,3.8,1688526883,17,0.055861748
434408,110.8,2.9,23.26303204,113.5243121,-1.7784,-3.2935,3.742973258,3.8,1688526883,17,0.057026742
434408,110.8,2.9,23.26303191,113.5243118,-1.7801,-3.2937,3.743957225,3.8,1688526883,17,0.056042775
434588,111,3.9,23.26303179,113.5243116,-1.7803,-3.2938,3.744140293,3.8,1688526883,7.5,0.055859707
434588,111,3.9,23.26303166,113.5243113,-1.7813,-3.2941,3.744879771,3.8,1688526883,7.5,0.055120229
434588,111,3.9,23.26303153,113.524311,-1.7808,-3.294,3.744553997,3.8,1688526883,7.5,0.055446003
434588,111,3.9,23.2630314,113.5243108,-1.7808,-3.2935,3.744114166,3.8,1688526883,7.5,0.055885834
434588,111,3.9,23.26303127,113.5243105,-1.7779,-3.2949,3.743967738,3.8,1688526883,7.5,0.056032262
434588,111,3.9,23.26303114,113.5243103,-1.7793,-3.2953,3.744984724,3.8,1688526883,7.5,0.055015276
434588,111,3.9,23.26303101,113.52431,-1.78,-3.2941,3.744261584,3.8,1688526883,7.5,0.055738416
434588,111,3.9,23.26303088,113.5243098,-1.7784,-3.2944,3.743765206,3.8,1688526883,7.5,0.056234794
434588,111,3.9,23.26303075,113.5243095,-1.7802,-3.2939,3.744180718,3.8,1688526883,7.5,0.055819282
434588,111,3.9,23.26303063,113.5243092,-1.7784,-3.2955,3.744733209,3.8,1688526883,7.5,0.055266791
434781,111.8,3.3,23.2630305,113.524309,-1.7763,-3.2953,3.743560308,3.8,1688526883,20.5,0.056439692
434781,111.8,3.3,23.26303037,113.5243087,-1.777,-3.2961,3.744596669,3.8,1688526883,20.5,0.055403331
434781,111.8,3.3,23.26303024,113.5243085,-1.7765,-3.2962,3.744447448,3.8,1688526883,20.5,0.055552552
434781,111.8,3.3,23.26303011,113.5243082,-1.7767,-3.2957,3.744102213,3.8,1688526883,20.5,0.055897787
434781,111.8,3.3,23.26302998,113.5243079,-1.7772,-3.2949,3.743635379,3.8,1688526883,20.5,0.056364621
434781,111.8,3.3,23.26302985,113.5243077,-1.7763,-3.2968,3.744880763,3.8,1688526883,20.5,0.055119237
434781,111.8,3.3,23.26302973,113.5243074,-1.7757,-3.2973,3.745036419,3.8,1688526883,20.5,0.054963581
434781,111.8,3.3,23.2630296,113.5243072,-1.7748,-3.2984,3.745578407,3.8,1688526883,20.5,0.054421593
434781,111.8,3.3,23.26302947,113.5243069,-1.7752,-3.2967,3.744271081,3.8,1688526883,20.5,0.055728919
434781,111.8,3.3,23.26302934,113.5243067,-1.7758,-3.2976,3.745347968,3.8,1688526883,20.5,0.054652032
434972,112.2,3.3,23.26302921,113.5243064,-1.7772,-3.2978,3.74618802,3.8,1688526883,22.5,0.05381198
434972,112.2,3.3,23.26302908,113.5243061,-1.7759,-3.2987,3.746363904,3.8,1688526883,22.5,0.053636096
434972,112.2,3.3,23.26302895,113.5243059,-1.7747,-3.2975,3.744738488,3.8,1688526883,22.5,0.055261512
434972,112.2,3.3,23.26302882,113.5243056,-1.7757,-3.2983,3.745916894,3.8,1688526883,22.5,0.054083106
434972,112.2,3.3,23.2630287,113.5243054,-1.7765,-3.3003,3.748057142,3.8,1688526883,22.5,0.051942858
434972,112.2,3.3,23.26302857,113.5243051,-1.778,-3.2978,3.746567608,3.8,1688526883,22.5,0.053432392
434972,112.2,3.3,23.26302844,113.5243048,-1.7807,-3.2965,3.746705852,3.8,1688526883,22.5,0.053294148
434972,112.2,3.3,23.26302831,113.5243046,-1.7802,-3.2978,3.747612157,3.8,1688526883,22.5,0.052387843
434972,112.2,3.3,23.26302818,113.5243043,-1.781,-3.2992,3.749224138,3.8,1688526883,22.5,0.050775862
435156,112.2,3.3,23.26302805,113.5243041,-1.7829,-3.2989,3.749863147,3.8,1688526883,17,0.050136853
435156,112.2,3.3,23.26302792,113.5243038,-1.7837,-3.298,3.749451919,3.8,1688526883,17,0.050548081
435156,112.2,3.3,23.26302779,113.5243036,-1.787,-3.2978,3.750847083,3.8,1688526883,17,0.049152917
435156,112.2,3.3,23.26302766,113.5243033,-1.7891,-3.2962,3.750441741,3.8,1688526883,17,0.049558259
435156,112.2,3.3,23.26302753,113.524303,-1.7871,-3.2982,3.751246413,3.8,1688526883,17,0.048753587
435156,112.2,3.3,23.2630274,113.5243028,-1.7884,-3.2968,3.750635253,3.8,1688526883,17,0.049364747
435156,112.2,3.3,23.26302728,113.5243025,-1.7891,-3.2982,3.752199628,3.8,1688526883,17,0.047800372
435156,112.2,3.3,23.26302715,113.5243023,-1.7893,-3.2972,3.751416043,3.8,1688526883,17,0.048583957
435156,112.2,3.3,23.26302702,113.524302,-1.792,-3.2963,3.75191387,3.8,1688526883,17,0.04808613
435156,112.2,3.3,23.26302689,113.5243017,-1.7924,-3.2984,3.753949962,3.8,1688526883,17,0.046050038
435339,112.6,3.5,23.26302676,113.5243015,-1.7893,-3.2981,3.752207097,3.8,1688526883,20,0.047792903
